"time","bsp","awa","aws","twa","tws","twd","lat","lon","cog","sog","index","opt_v","pol_perc"
2018-07-15 04:50:00,1.19199004975124,-97.4651741293532,2.46218905472637,-134.083084577114,3.39412935323383,228.622388059702,43.6684188004975,-82.5381032820896,2.71542288557214,2.03621890547264,20624.3233830846,2.35969766169154,50.6046363613793
2018-07-15 04:55:00,1.44045,-87.2925,2.4115,-131.52,3.20365,224.1545,43.671304366,-82.538741384,355.6685,2.23135,20917.775,2.31320181,63.6623963745697
2018-07-15 05:00:00,1.10311881188119,-86.0569306930693,2.15445544554455,-129.739108910891,2.79138613861386,223.236633663366,43.6741001618812,-82.539599709901,352.951485148515,1.93940594059406,21212.6485148515,2.05806662706271,54.4832746975747
2018-07-15 05:05:00,1.43285,-80.38,2.9235,-120.875,3.35605,236.212,43.6768519635,-82.540508166,357.1055,2.204,21507.34,2.7271232975,52.9465902772089
2018-07-15 05:10:00,1.87385365853659,-71.8268292682927,3.8780487804878,-110.611707317073,3.93756097560976,245.986341463415,43.6801159121951,-82.5413984887805,356.599512195122,2.58556097560976,21809.4682926829,3.45194891056911,54.3156220022105
2018-07-15 05:15:00,2.90742424242424,-72.3787878787879,5.0020202020202,-113.113636363636,5.18353535353535,243.75404040404,43.6843461717172,-82.5426022888889,356.884343434343,3.5570202020202,22104.7525252525,4.4889106489899,64.8073336888176
2018-07-15 05:20:00,2.60690217391304,-68.7092391304348,4.59945652173913,-109.658695652174,4.5641847826087,247.729891304348,43.6888848684783,-82.5438467570652,357.382065217391,3.21565217391304,22392.6195652174,4.01670708967391,64.9170389195267
2018-07-15 05:25:00,2.66401960784314,-62.3970588235294,4.98137254901961,-101.987745098039,4.52004901960784,266.444607843137,43.6932757519608,-82.544638447549,8.45245098039216,3.2528431372549,22693.7352941176,4.10044831944444,65.0850504036149
2018-07-15 05:30:00,2.5463829787234,-60.563829787234,4.42127659574468,-104.03829787234,3.96765957446808,277.717021276596,43.6960862765957,-82.544211493617,21.7553191489362,3.14234042553191,22879.4893617021,3.57770637234043,71.2993779608371
2018-07-15 05:45:00,2.97448717948718,-47.8846153846154,5.86987179487179,-83.3038461538462,4.41967948717949,308.450641025641,43.7074852897436,-82.5372343871795,31.725641025641,3.42698717948718,23917.9358974359,3.98023794017094,75.0856607744221
2018-07-15 05:50:00,3.04705,-54.5675,6.1115,-89.183,5.00285,288.5175,43.7114870095,-82.5360912885,17.6625,3.4743,24174.34,4.54959434166667,67.4153007042925
2018-07-15 05:55:00,2.8546,-53.0025,6.138,-85.59,4.94385,281.2115,43.7160189655,-82.535277522,6.8155,3.3622,24470.29,4.45780965916667,64.3471891588377
2018-07-15 06:00:00,2.58045918367347,-44.5408163265306,5.24897959183673,-80.4147959183673,3.75770408163265,274.30306122449,43.7203825163265,-82.5365855959184,354.738265306122,3.11219387755102,24763.6530612245,3.32240042602041,78.5683617024557
2018-07-15 06:05:00,1.81271739130435,-51.5815217391304,3.94021739130435,-88.1608695652174,3.10342391304348,271.589673913043,43.723974186413,-82.5370810217391,359.78097826087,2.40804347826087,25063.8586956522,2.77767833333333,65.6792904938385
2018-07-15 06:10:00,1.93666666666667,-56.337037037037,4.41925925925926,-91.9207407407407,3.68896296296296,261.504444444444,43.7266170288889,-82.5380920266667,353.438518518518,2.58192592592593,25304.2814814815,3.35113591111111,59.8998978639483
2018-07-15 06:50:00,1.76371134020619,-57.6030927835052,4.23092783505155,-90.1015463917526,3.60144329896907,298.30618556701,43.7533109706186,-82.5400965917526,28.4005154639175,2.33185567010309,26419.6340206186,3.17525437113402,55.4513645242135
2018-07-15 06:55:00,2.45361386138614,-40.3787128712871,5.59059405940594,-69.3549504950495,3.87183168316832,315.763861386139,43.7568518356436,-82.5388844485148,25.1613861386139,2.95292079207921,26711.8316831683,3.30345077640264,75.5266140253653
2018-07-15 07:00:00,2.31735576923077,-51.8966346153846,5.00096153846154,-84.0596153846154,3.954375,326.946634615385,43.7601813533654,-82.5364087586538,51.0783653846154,2.75206730769231,27007.1971153846,3.53225921314103,66.2823516548451
2018-07-15 07:05:00,1.54058823529412,21.1529411764706,4.50823529411765,35.3752941176471,3.12405882352941,91.9682352941176,43.7623506276471,-82.5348724005882,333.997058823529,2.24705882352941,27306.4176470588,2.5323360754902,Inf
2018-07-15 07:10:00,1.87325153374233,32.840490797546,4.8,59.5030674846626,3.05779141104294,27.5588957055215,43.7646162558282,-82.5375983558282,328.053987730061,2.53042944785276,27590.4355828221,2.31786300306748,Inf
